"tweet_id","sentiment","author","content"
1957608118,"worry","alicekazam","holiday time | got my grizzly bears cd, bit it wont read  | adventures tomorrow | swine flu is scaring me | i still have a cold"
1957608321,"hate","lilmissash","it should be.. not a wink &gt;.&lt;"
1957608637,"worry","jasonberry","@daveoflynn Amen to that"
1957609123,"happiness","BriannaTerry","@shaundiviney 04182012154 send me one PLEASE!! I TXTD IN BUT I GOT A NEW PHONE"
1957609876,"sadness","Tiffanyco22","@SASHAMINAJ lol   the things u gotta do sometimes man smh lol"
1957610175,"sadness","seetee","@sophiatam haha yea! Just working and chillin in the eastbay. Unlike u, I don't get a summer break  boo"
1957610600,"neutral","violetbakes","@naughtymutt ... an explosion of them? in the late eighties we had very odd weather and instead of them migrating the wind blew them back"
1957610623,"worry","MyMandyy","i need to go out of office again.. i am melting.."
1957611008,"worry","TaratheDiva","I think i should go to sleep considering i hav to b up on 3hrs...."
1957611093,"neutral","nikazwaa","In Kelantan! Good to be (sort of) home! :pI'm guilt stricken after having that turtle egg.  Really. Won't do it again. Really."
1957611147,"empty","stolemyusername","@catticho diego? i know lo ame a jack"
1957611608,"hate","petraaafied","; keeps getting such delayed responses. why is my internet so messed up?!"
1957611873,"sadness","aliyaki","@papermelody although these are a BIT tighter (smaaaaller) than my last pair, they were baggy as hell, now I get front wedgies"
1957612030,"neutral","ilovegayboys","@theguiltshow ikr!!!"
1957612314,"happiness","magia3e","@MarkStanto why thx! #webdu I was only at the conf on Thurs"
1957612372,"happiness","megspeaks","Aww I heard I just missed you two @logieo &amp; @egg104 !"
1957612378,"happiness","amienguyen","writing report cards  soooo tired but what an amazing day. check it out on fb soon!"
1957612543,"worry","DeidreSmith","@david_tennant yes! Watching season 2 all evening.  Wish I could get BBC2"
1957612640,"worry","wampykitty","@dean_b if I drive home now I think I am breaking the laws?  Tooooooo many dranks.  Toooooo many. I am stuck in MF burbank."
1957612853,"sadness","ruthie_0_o","Damn, got Chili Beans on my shirt  I hate that I can be a messy eater. Such a lady!"
1957612987,"worry","juliecj","Caught up with apprentice last night, poor Howard, it was Lorraine's turn to go"
1957613033,"worry","joneorange","Start of diet today  I think I have to face I will never get back down to 77kilos (unless I cut a leg off)ï¿½"
1957613098,"worry","gsamzbrownsuga","@m8m1adym307 yea me too  lol"
1957613114,"sadness","ChrystallJane","@JeremyRylan I'm on mobile web and it won't let me  it looks awesome though....and no one reads my tweets anyway."
1957613292,"enthusiasm","Ithinkimlost","@ubuntugeeks good morning to you!  No wait, its evening.  You still have a whole day of work to go before the weekend!"
1957613766,"sadness","Liloh_","@dave_mueller yes i love it  its just a little bit complicated, because i want it on my BB , but it doesnt work"
1957614435,"worry","DrErnie","#Ferber As happens every few days, Rohan woke up unhappy at midnight.  The good/bad news is that I was still awake, due to afternoon nap"
1957614712,"love","NANCY___","@BrianLimond but lorraine kelly is a sexy mama!"
1957614755,"neutral","ilser6","@mikebthatsme ugggh idk how to do that  but i only wanna stop getting texts from twitterr  -ilsE*"
1957615489,"neutral","CeeCeeJayez","@riineySTACKEDx lol cnt its too slow"
1957615648,"worry","wusel","@_refugee_ /me gets &quot;Your video will start in 15 seconds&quot;, Exiting to watch ... for minutes  #flash #linux #fail"
1957616058,"sadness","idonmessgavin","i'm so sad, because my beloved boy doesn't online, i wait for him everyday.."
1957616062,"sadness","AvaAddams","@DaveDeRoo hardly :/ some of my furniture is being shipped from who knows where and is backordered  I may cancel and shop local."
1957616075,"surprise","airwillson","huh? its 1 am already? shucks"
1957616089,"sadness","GremlinShadow","bwarg. can't sleep, tired of drawing."
1957616119,"worry","MKCOL","@fueledbyregret I walk to &amp; from work...about 25 mins...think that makes it worse   Improves once indoors tho."
1957616228,"worry","cathylando","@empemp: aiaahh.. poor u  tell ur mom already?"
1957616743,"worry","damselseo","Oh my!...It's raining...I don't bring with me my umbrella..   baha na naman ngayun...for sure.."
1957616813,"worry","hippyhayley","so cold"
1957616935,"sadness","eclectish","Don't have time to chat (sorry girls  Miss y'all!), but we have a new lawnmower... yeah, that was today's highlight. Tomorrow is..."
1957617046,"worry","AnniJB","I so don't wanna go outside, I don't have anything to do there  Maybe I will write later..."
1957617107,"neutral","diamondsharelle","@thawrite1 oh you and @mdotperiod had free drinks?! thats wasup..Im givin up drinkin for a lil bit"
1957617281,"sadness","babyowls","@pyroezra i really wish i could."
1957617285,"worry","soliniguez","My phone is dying ...."
1957617413,"hate","Don_Egan","is not paying ï¿½8 per hr for Internet access so may be limited to Twitter via txt"
1957617432,"sadness","rosskie","@Nelja exactly like that ...in glasgow now ...it's a bgt busier"
1957617440,"sadness","uneekstylez","Can't wait to come home! I miss my Bubba. Too bad my parents are taking him to Canada."
1957617744,"empty","Overcast","@ApDiggles He's my mother's favorite. It was so hard telling her."
1957617858,"happiness","emma_BMTH","laughed so much today over that picture of lauren, that my chest hurts."
1957618067,"sadness","vimahimanulua","I'm SAD SAD SAD!!! thought my aunty Stina coming but no more  i was so looking forward to having family..i miss dat! i'm alone on maui"
1957618813,"worry","AnnieRoseM","i miss the Soulja Boy dance..."
1957619367,"neutral","jesssicababesss","I wanna buy a million copies. But i aint that rich  @jessicaveronica just buy some more copies urself hahah"
1957619663,"worry","xMsSarax","Still not asleep. Ahhh  Wtf?!"
1957619749,"worry","azmirhamzah","new flat heads"
1957619821,"surprise","MsHoly","Arghhh...my korean dvd can't see..I need to laugh.."
1957620215,"neutral","alltimelowtokyo","@AlexAllTimeLow  get back to tokyo man..we miss you."
1957620347,"sadness","tamztam","has to do two 50 page assignments this weekend  there goes any chance of relaxation!!"
1957620383,"worry","tiffyhavok","omgeee that hurt like helll. finally got it back in. can't close it put the ball back in"
1957620391,"worry","amoorejones","Have been feeling very sick    had day off today... ARRRGH"
1957620685,"neutral","MissLohan83","Least u can get some more! Im broke"
1957620839,"sadness","eclectish","Town. Uncle and Gabriel are coming in. I miss Gabe  Tempted to ask if I can go back to Baton Rouge with and stay with other side of fam..."
1957621246,"relief","BiancaCris","At least my wish came true, its not hot anymore...just rainy"
1957621719,"surprise","ShannonElizab","@amberndragt  There isn't any right now. They need to make more. Sorry."
1957622351,"sadness","cessyyy","lost my BA115 enlisted class in CRS!! ( whyyyy. hindi naman conflict or whatever.  ang labo ng CRS grabe. T.T"
1957622495,"sadness","SharronEm","3rd day of pain"
1957622502,"fun","ketchupinacan","This is great curl-up-in-a-ball-and-read later. I wish I had a book."
1957623473,"enthusiasm","AmyyyC","ahhhhh, I am falling asleep here, there is no way I'll be able to survive Liverpool   Although, I can't wait to have my Nan's food."
1957623513,"worry","Shinybiscuit","I think I've forgotten to mention some people on my video"
1957623666,"worry","sk1995","Hear @jonasbrothers full album preview during todays webcast!  #jonasnewsongs NO WAYYY I couldn't 'tune in'"
1957623928,"worry","jenjenmyfriend","Trying to get some sleep but cant  i gotta wake up early for my doctors appointment too ugh!!"
1957624003,"worry","susieblake2002","@VikkiJCapra Aw I left it at home  I do have some Travis or Coldplay though?  xx"
1957624138,"love","jenkellytisdale","@HaylieK can't do class tomorrow audition at 10am  but free from 11 to 3 if u wanna work out!"
1957624367,"neutral","Yen24","@lou_lantos Jeff can't Forcast tonight.  He says Saturday he's good at 8:30 your time. If,you knowï¿½ you don't have A LIFE on Saturdays."
1957624493,"neutral","LindseyGross","so. I'm taking my life guarding classes fri (7-9pm) sat (9-6pm) sun (9-4pm) and mon (3-630pm) live eat and breath life guard stuff. yay."
1957624580,"worry","JamesH6097","Leaving in 25 mins to go to Latin revision class"
1957624723,"sadness","azmirhamzah","missed out on westcott micro apollo too"
1957624963,"neutral","Mixaelala","..the weather may makes it, cause temp fell down to 15C from 30C which were yesterday  ..."
1957625143,"worry","xvanna","getting stuck from visiting sites by rain"
1957625271,"worry","nadiaishere","Busy.. Busy.. Busy.. :S Wont be on Ning for few days."
1957625794,"neutral","emmaplowman","my thumb hurts after breaking the nail...."
1957625871,"worry","janewongaaa","My smartcard fell out of its holder when I was going home today. If anyone finds it, please tell me"
1957626598,"sadness","BRAINknowsBETTR","Dad: &quot;No trips to Lahore for you.&quot; Me: &quot;I do live in DC &amp; NYC which also = big targets.&quot; Bummer, no Pizza Hut chicken tikka pizza for me"
1957627521,"worry","ollyking","@Redjotter no, but I will. It just seems such a cruel condition"
1957627650,"sadness","Lopsi","Last night I had 1/2 a bottle of wine in my house and 2 cocktails. Came home sober but still gonna be sick"
1957627730,"hate","blackarazzi","I remember when Vanessa first stepped on to the scene. She would give it up to the paps!  Now shes 2 famous I guess. Use us, abuse us!"
1957627966,"neutral","salmonmoose","@Tarale dinner appointment tonight"
1957628018,"worry","missodessa","cupcakes gave me heartburn"
1957628989,"worry","mieeeek","Stayin over at dustins tonight... my car hates me!"
1957629160,"love","prasoonk","No http://twtvite.com/3koyqo #twtvite #aptw Have to miss this now because of other engagements"
1957629202,"neutral","MissCapule","Finally reunited with my Hunny bunny@tarzan_0802 I have him for a few days b4 he leaves me again for another week away @ work  night!"
1957629221,"sadness","KimOFDakiraAve","@DatDoodRace Thts kinda young 4 me, boo."
1957629319,"worry","rosiemint","Has horrible toothache, and had only a wink of sleep  xx"
1957629394,"hate","jamskii23","Was woken up by my screamin lil nefuew"
1957630067,"sadness","nerdish","Weather is back to being great! Shame I have to wait in for my delivery"
1957630785,"sadness","lovejonas_x","@Jonasbrothers movie out today but i cant go see it"
1957630903,"worry","susieblake2002","In trouble - I haven't finished reading Crow Road  Book Club's off for me today I'm afraid. Lazy mare."
1957630905,"worry","trashbandit","wishing my days off were the same days that people wanted to party."
1957630940,"worry","hilarion","@capricious_and IKR. I myself am headed out for a meeting."
1957630949,"sadness","Rohan_01","@HoneyJune k... i guess i cant help it.... byeee 4eva....  (m really sad)"
1957631138,"neutral","drnikhil","leave for calcutta-delhi-lucknow tomorrow...10 days of absence!!!"
1957631217,"sadness","cindyrs","I hate the &quot;out-of-nowhere&quot; stuff..."
1957631424,"worry","MarkBrindle","Been rebuilding my Dev. machine after a disk crash last night"
1957631448,"worry","lovethepink","@haylescakes Sis...I dont think I will be up 4 2nite sadly  Im in alot of pain 2day &amp; had bad nite...can we go out anotha week soon?xx"
1957631452,"worry","Jennn__","I can't believe it's 9am and i'm awake, and i have to start getting ready soon. I hate the doctor's"
1957632370,"sadness","imuyachan","sick n tired of people who steal other people's work"
1957632398,"sadness","PuppyZach","@SeandBlogonaut daddy wanted to buy me shoes, but they were prettie esspensive, so nao I haff to go bearfoot"
1957632543,"neutral","imnothelz","@ontrich Yes I do"
1957632870,"surprise","meganstorey","Is too much of a bro"
